"","qv_anno","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","reg","fc","pseudo","threshold","peak","volx","voly","peakvolx","peakvoly","text","gene","desc","AltID"
"637","QV15_03435",364.599671196424,-0.35361138273138,0.149173332562373,-2.37047317142645,0.0177653332004421,0.0357923263472474,"up",0.782622567575934,78.2622567575934,"FALSE","normal",-0.35361138273138,1.44621007341948,-0.405131502696946,1.80893990083138,"G129D","USA300HOU_0720|SAR0750|transcriptional regulator, ","USA300HOU_0720|CDS|(RefSeq) transcriptional regulator, |UNKNOWN","SAR0750"
"638","QV15_03440",4620.79843708352,0.10280288046193,0.088390724489695,1.16305054693736,0.244808994790375,0.34541725160705,"down",1.07385773735065,107.385773735065,"FALSE","normal",0.10280288046193,0.461655975712844,0.148025172252171,0.656385782194481,"R61H","USA300HOU_0721|SAR0751|DeoR family transcriptional regulator, ","USA300HOU_0721|CDS|(RefSeq) DeoR family transcriptional regulator, |UNKNOWN","SAR0751"
"639","QV15_03445",7012.76021233295,0.124838071163599,0.089355974793114,1.3970870045639,0.162387409224931,0.245517671073644,"down",1.09038534038302,109.038534038302,"FALSE","normal",0.124838071163599,0.609917244178149,0.321912625653281,2.74614519360142,"R61H","USA300HOU_0722|SAR0752|1-phosphofructokinase (EC:2.7.1.56), ","USA300HOU_0722|fruK,|(RefSeq) 1-phosphofructokinase (EC:2.7.1.56), |sax00051 Fructose and mannose metabolism;","SAR0752"
"640","QV15_03450",19339.0975209235,0.0856844593350979,0.0676439578361706,1.26669789994577,0.205263331215591,0.297368672145664,"down",1.06119108396715,106.119108396715,"FALSE","normal",0.0856844593350979,0.526704786422385,0.261839899213688,3.17052854910829,"R61H","USA300HOU_0723|fruA|PTS family fructose/mannitol (fru) porter component ","USA300HOU_0723|fruA,|(RefSeq) PTS family fructose/mannitol (fru) porter component |sax00051 Fructose and mannose metabolism; sax01100 Metabolic pathways; sax01120 Microbial metabolism in diverse environments; sax02060 Phosphotransferase system (PTS);","SAR0753"
"641","QV15_03460",2275.65575560649,-0.00927434913951043,0.0648023587192416,-0.143117462432068,0.886197413884233,0.917390068669906,"up",0.993592129571904,99.3592129571904,"FALSE","normal",-0.00927434913951043,0.0374459656921589,-0.0781409583125594,0.48047607092721,"G129D","USA300HOU_0724|SAR0754|N-acetylglucosamine-6-phosphate deacetylase (EC:3.5.1.25), ","USA300HOU_0724|nagA,|(RefSeq) N-acetylglucosamine-6-phosphate deacetylase (EC:3.5.1.25), |sax00520 Amino sugar and nucleotide sugar metabolism; sax01130 Biosynthesis of antibiotics;","SAR0754"
"642","QV15_03465",7652.69885432661,-0.272028299566831,0.0631829189407749,-4.30540886884031,1.66677596597871e-05,5.5752261719159e-05,"up",0.828154416292836,82.8154416292836,"FALSE","normal",-0.272028299566831,4.25373750976453,-0.272028299566831,4.25373750976453,"null","USA300HOU_0725|SAR0755|CBS domain-containing protein, ","USA300HOU_0725|CDS|(RefSeq) CBS domain-containing protein, |UNKNOWN","SAR0755"
"643","QV15_03470",1395.43773650007,0.0279581081779548,0.0781941796588273,0.357547176784003,0.720682215035719,0.788653927106456,"down",1.01956807716788,101.956807716788,"FALSE","normal",0.0279581081779548,0.103113529768479,-0.034465104614384,0.12397727747915,"G129D","USA300HOU_0726|SAR0756|dehydrogenase, ","USA300HOU_0726|CDS|(RefSeq) dehydrogenase, |UNKNOWN","SAR0756"
"644","QV15_03475",1952.09607424893,-0.0276430004768147,0.0767701921246048,-0.360074655433292,0.718791305397777,0.786916007889142,"up",0.981021730934832,98.1021730934832,"FALSE","normal",-0.0276430004768147,0.104071619936891,-0.0794328726191504,0.294710131095251,"R61H","USA300HOU_0727|SAR0757|glycosyltransferase (EC:2.4.1.-), ","USA300HOU_0727|CDS|(RefSeq) glycosyltransferase (EC:2.4.1.-), |UNKNOWN","SAR0757"
"645","QV15_03480",20200.7476276892,1.61733087493546,0.131024587422512,12.3437204172991,5.26648858136449e-35,5.77536026285498e-34,"down",3.06806888500974,306.806888500974,"TRUE","normal",1.61733087493546,33.2384209196107,1.61733087493546,33.2384209196107,"null","USA300HOU_0728|saeS|sensor histidine kinase SaeS (EC:2.7.13.3), ; Response regulator SaeS/histidine kinase","USA300HOU_0728|saeS,|(RefSeq) sensor histidine kinase SaeS (EC:2.7.13.3), |sax02020 Two-component system;","SAR0758"
"646","QV15_03485",14937.2473306734,1.65049596095211,0.0648679396957745,25.4439399292286,8.23852276866585e-143,2.16282027027905e-141,"down",3.139415455306,313.9415455306,"TRUE","normal",1.65049596095211,140.664979568804,1.65049596095211,140.664979568804,"null","USA300HOU_0729|saeR|response regulator SaeR, ; Response regulator SaeR","USA300HOU_0729|saeR,|(RefSeq) response regulator SaeR, |sax02020 Two-component system;","SAR0759"
"647","QV15_03490",6416.66238042154,2.28820577519907,0.0742732802086208,30.8079267372047,2.05219553296317e-208,6.66707023771409e-207,"down",4.88448268696614,488.448268696614,"TRUE","normal",2.28820577519907,206.17606496955,2.28820577519907,206.17606496955,"null","USA300HOU_0730|USA300HOU_0730|hypothetical protein, ; Hypothetical membrane protein ","USA300HOU_0730|CDS|(RefSeq) hypothetical protein, |sax00920 Sulfur metabolism; sax01120 Microbial metabolism in diverse environments;","SAR0760"
"648","QV15_03495",8305.95219179851,3.01144169083249,0.114599414579576,26.2779849432948,3.42370047462011e-152,9.36652371951333e-151,"down",8.06369846116543,806.369846116543,"TRUE","normal",3.01144169083249,150.028421562747,3.01144169083249,150.028421562747,"null","USA300HOU_0731|saeP|hypothetical protein, ;saePQRS","USA300HOU_0731|CDS|(RefSeq) hypothetical protein, |UNKNOWN","SAR0761"
"649","QV15_03500",1523.42503332683,-0.216481880489876,0.0881746338596029,-2.45514918536063,0.0140826131593109,0.0292104641668387,"up",0.86066166718883,86.066166718883,"FALSE","normal",-0.216481880489876,1.53446154184552,-0.276174559766923,2.24783530157865,"R61E","USA300HOU_0732|SAR0762|hypothetical protein, ","USA300HOU_0732|CDS|(RefSeq) hypothetical protein, |UNKNOWN","SAR0762"
"650","QV15_03505",2027.69645107586,-0.449974945246183,0.0818017461552391,-5.50079877747651,3.78074494999757e-08,1.67396186116588e-07,"up",0.732055561201931,73.2055561201931,"FALSE","normal",-0.449974945246183,6.77625444101056,-0.449974945246183,6.77625444101056,"null","USA300HOU_0733|SAR0763|organic radical-activating protein, ","USA300HOU_0733|exsD,|(RefSeq) organic radical-activating protein, |sax00790 Folate biosynthesis; sax01100 Metabolic pathways;","SAR0763"
"651","QV15_03510",1132.97579244889,-0.296873417778639,0.109344749092058,-2.71502216835946,0.00662713341755978,0.0150558739092988,"up",0.814014603667993,81.4014603667993,"FALSE","normal",-0.296873417778639,1.82229403105318,-0.296873417778639,1.82229403105318,"null","USA300HOU_0734|SAR0764|6-pyruvoyltetrahydropterin synthase (EC:4.2.3.12), ","USA300HOU_0734|CDS|(RefSeq) 6-pyruvoyltetrahydropterin synthase (EC:4.2.3.12), |sax00790 Folate biosynthesis; sax01100 Metabolic pathways;","SAR0764"
"652","QV15_03515",1329.28815689222,-0.434911080950847,0.0787110891029648,-5.52541053500002,3.28716051104089e-08,1.46540826212612e-07,"up",0.73973934630556,73.973934630556,"FALSE","normal",-0.434911080950847,6.83404136419208,-0.434911080950847,6.83404136419208,"null","USA300HOU_0735|SAR0765|ExsB family post-transcriptional regulator, ","USA300HOU_0735|exsB,|(RefSeq) ExsB family post-transcriptional regulator, |sax00790 Folate biosynthesis; sax01100 Metabolic pathways;","SAR0765"
"653","QV15_03520",404.596110272724,-0.243767527527987,0.124502833628195,-1.9579275460987,0.0502385150905056,0.0894314388494685,"up",0.844536963151923,84.4536963151923,"FALSE","normal",-0.243767527527987,1.04850978189047,-0.243767527527987,1.04850978189047,"null","USA300HOU_0736|SAR0766|anthranilate synthase (EC:4.1.3.27), ","USA300HOU_0736|pabA,|(RefSeq) anthranilate synthase (EC:4.1.3.27), |sax00790 Folate biosynthesis;","SAR0766"
"654","QV15_03525",1141.69454347263,-0.250132725888061,0.0793255128863157,-3.15324435716583,0.00161466584544907,0.00412231486475652,"up",0.840819057540162,84.0819057540162,"FALSE","normal",-0.250132725888061,2.3848588396301,-0.282543282409982,2.94294069037314,"G129D","USA300HOU_0737|SAR0767|anthranilate synthase (EC:4.1.3.27), ","USA300HOU_0737|pabB,|(RefSeq) anthranilate synthase (EC:4.1.3.27), |sax00790 Folate biosynthesis;","SAR0767"
"655","QV15_03530",810.697287630838,-0.156452464053873,0.102857909905302,-1.52105427961654,0.128246216552305,0.202129725178557,"up",0.897228613945653,89.7228613945653,"FALSE","normal",-0.156452464053873,0.69436981448202,-0.156452464053873,0.69436981448202,"null","USA300HOU_0738|SAR0768|aminodeoxychorismate lyase (EC:4.1.3.38), ","USA300HOU_0738|pabC,|(RefSeq) aminodeoxychorismate lyase (EC:4.1.3.38), |sax00790 Folate biosynthesis;","SAR0768"
"656","QV15_03535",254.487111066349,-0.342812798082679,0.207046289149638,-1.65573022096,0.0977764643433101,0.15962376308308,"up",0.788502482302969,78.8502482302969,"FALSE","normal",-0.342812798082679,0.796902455042698,-0.342812798082679,0.796902455042698,"null","USA300HOU_0739|SAR0769|hypothetical protein, ","USA300HOU_0739|CDS|(RefSeq) hypothetical protein, |UNKNOWN","SAR0769"
"657","QV15_03540",1555.06759667421,-0.264605809397762,0.0804975952030125,-3.28712688534898,0.00101215217230994,0.00268153261552859,"up",0.832426149190263,83.2426149190263,"FALSE","normal",-0.264605809397762,2.57161691633733,-0.288967433718052,2.99444666078261,"G129D","USA300HOU_0740|SAR0770|hypothetical protein, ","USA300HOU_0740|CDS|(RefSeq) hypothetical protein, |UNKNOWN","SAR0770"
"658","QV15_03545",2652.88532349639,-0.281118786785466,0.0602011905567685,-4.66965493847462,3.01706077683586e-06,1.10286089437361e-05,"up",0.822952583268202,82.2952583268202,"FALSE","normal",-0.281118786785466,4.95747926237011,-0.345265035170588,7.24797170823932,"G129D","USA300HOU_0741|SAR0771|hypothetical protein, ","USA300HOU_0741|CDS|(RefSeq) hypothetical protein, |UNKNOWN","SAR0771"
"659","QV15_03550",38713.4609238303,0.0847426761266944,0.0716694422372603,1.18241015251877,0.237042996741449,0.335735557782576,"down",1.06049857045515,106.049857045515,"FALSE","normal",0.0847426761266944,0.474002660149153,0.128507960650743,0.90019545070994,"G129D","USA300HOU_0742||(RefSeq) phosphatidylglycerol--membrane-oligosaccharide glycerophosphotransferase (EC:2.7.8.20), |sax00561 Glycerolipid metabolism; sax01100 Metabolic pathways;|SAR0772||(RefSeq) sulfatase, |sar00561 Glycerolipid metabolism,       sar01100 Metabolic pathways,|USA300HOU_0742||phosphatidylglycerol--membrane-oligosaccharide glycerophosphotransferase (EC:2.7.8.20), |sax00561 Glycerolipid metabolism; sax01100 Metabolic pathways;","USA300HOU_0742||(RefSeq) phosphatidylglycerol--membrane-oligosaccharide glycerophosphotransferase (EC:2.7.8.20), |sax00561 Glycerolipid metabolism; sax01100 Metabolic pathways;","SAR0772||(RefSeq) sulfatase, |sar00561 Glycerolipid metabolism,       sar01100 Metabolic pathways,"
"660","QV15_03560",2893.40803662874,0.0431482329333884,0.0791938617338845,0.544843148050787,0.585861399957944,0.680363618628551,"down",1.03035981480853,103.035981480853,"FALSE","normal",0.0431482329333884,0.167258917651037,0.0921060137425442,0.425787110051173,"R61E","USA300HOU_0743|SAR0773|ABC transporter ATP-binding protein, ","USA300HOU_0743|CDS|(RefSeq) ABC transporter ATP-binding protein, |UNKNOWN","SAR0773"
"661","QV15_03565",4908.01861158455,0.0443600207119336,0.0578466771937772,0.76685512226285,0.44316765862933,0.553214574821148,"down",1.0312256263017,103.12256263017,"FALSE","normal",0.0443600207119336,0.257106386623071,-0.0710750401990841,0.240179258002677,"R61K","USA300HOU_0744|SAR0774|ATP-dependent helicase RecQ, ","USA300HOU_0744|recQ1,|(RefSeq) ATP-dependent helicase RecQ, |sax03018 RNA degradation;","SAR0774"
"662","QV15_03570",1963.6567423501,0.336943908614349,0.0643650730190227,5.23488738239709,1.65085488595278e-07,6.90913341158014e-07,"down",1.2630781529357,126.30781529357,"FALSE","normal",0.336943908614349,6.16057642124668,0.336943908614349,6.16057642124668,"null","USA300HOU_0745|SAR0775|glycine betaine/carnitine/choline ABC transporter ATP-binding protein, ","USA300HOU_0745|CDS|(RefSeq) glycine betaine/carnitine/choline ABC transporter ATP-binding protein, |sax02010 ABC transporters;","SAR0775"
"663","QV15_03575",3342.09672813169,0.314519036937168,0.0648470019621385,4.85017082394654,1.23355191612925e-06,4.77083546133917e-06,"down",1.24359699606664,124.359699606664,"FALSE","normal",0.314519036937168,5.32140556132091,0.314519036937168,5.32140556132091,"null","USA300HOU_0746|SAR0776|glycine betaine/carnitine/choline ABC transporter membrane protein, ","USA300HOU_0746|CDS|(RefSeq) glycine betaine/carnitine/choline ABC transporter membrane protein, |sax02010 ABC transporters;","SAR0776"
"664","QV15_03580",3286.80510292948,2.72180327596477,0.0687842456272704,39.5701552171371,0,0,"down",6.59696877339257,659.696877339257,"TRUE","normal",2.72180327596477,Inf,2.72180327596477,Inf,"null","USA300HOU_0747|SAR0777|histidinol-phosphate aminotransferase (EC:2.6.1.9), ","USA300HOU_0747|hisC1,|(RefSeq) histidinol-phosphate aminotransferase (EC:2.6.1.9), |sax00340 Histidine metabolism; sax00350 Tyrosine metabolism; sax00360 Phenylalanine metabolism; sax00400 Phenylalanine; tyrosine and tryptophan biosynthesis; sax00401 Novobiocin biosynthesis; sax01100 Metabolic pathways; sax01110 Biosynthesis of secondary metabolites; sax01130 Biosynthesis of antibiotics; sax01230 Biosynthesis of amino acids;","SAR0777"
"665","QV15_03585",2821.99520693574,1.24160542656709,0.0732409548900873,16.9523380522601,1.8495015846001e-64,2.86122298712837e-63,"down",2.36461519578666,236.461519578666,"TRUE","normal",1.24160542656709,62.5434482944822,1.25515450949912,63.7949174563577,"G129D","USA300HOU_0748|SAR0778|hypothetical protein, ","USA300HOU_0748|CDS|(RefSeq) hypothetical protein, |UNKNOWN","SAR0778"
"666","QV15_03590",1045.23096715613,-0.312346585897718,0.11582333634554,-2.69675003114987,0.00700198097063569,0.0157015949462314,"up",0.805330799132921,80.5330799132921,"FALSE","normal",-0.312346585897718,1.80405623031908,-0.312346585897718,1.80405623031908,"null","USA300HOU_0749|SAR0780|diacylglycerol kinase (EC:2.7.1.107), ","USA300HOU_0749|dgkA1,|(RefSeq) diacylglycerol kinase (EC:2.7.1.107), |UNKNOWN","SAR0780"
"667","QV15_03595",10.5011562668401,0.104949525985353,0.569305184058303,0.184346689480707,0.853741488599927,0.891114107980406,"down",1.07545676395386,107.545676395386,"FALSE","normal",0.104949525985353,0.050066680594752,0.686600045300412,0.460649823554294,"R61E","USA300HOU_0750|not found|hypothetical protein, ","USA300HOU_0750|CDS|(RefSeq) hypothetical protein, |UNKNOWN","not found"
"668","QV15_03600",10052.9442067009,0.0228740579625342,0.057553958426578,0.397436746105219,0.691045422637958,0.766223145663845,"down",1.01598144763185,101.598144763185,"FALSE","normal",0.0228740579625342,0.115644733216602,0.389848677108812,9.7525657517053,"R61K","USA300HOU_0751|SAR0781|POT family proton (H+)-dependent oligopeptide transporter, ","USA300HOU_0751|CDS|(RefSeq) POT family proton (H+)-dependent oligopeptide transporter, |UNKNOWN","SAR0781"
"669","QV15_03605",2270.40224887832,-0.438584873071625,0.0867843711987484,-5.05373106947107,4.33261566051416e-07,1.75670329199318e-06,"up",0.7378580122584,73.78580122584,"FALSE","normal",-0.438584873071625,5.75530158485168,-0.438584873071625,5.75530158485168,"null","USA300HOU_0752|SAR0782|7-cyano-7-deazaguanine reductase (EC:3.5.4.16), ","USA300HOU_0752|CDS|(RefSeq) 7-cyano-7-deazaguanine reductase (EC:3.5.4.16), |sax00790 Folate biosynthesis; sax01100 Metabolic pathways;","SAR0782"
"670","QV15_03610",1961.66857145667,-0.351884720187436,0.0782609875791749,-4.49629797773051,6.91468155863804e-06,2.43183455627879e-05,"up",0.783559795480595,78.3559795480595,"FALSE","normal",-0.351884720187436,4.61406597452235,-0.351884720187436,4.61406597452235,"null","USA300HOU_0753|SAR0783|DMT superfamily drug/metabolite transporter, ","USA300HOU_0753|CDS|(RefSeq) DMT superfamily drug/metabolite transporter, |UNKNOWN","SAR0783"
"671","QV15_03615",2986.87433937744,0.322642163693377,0.108571315144868,2.97170724387809,0.00296148925199202,0.00730257169442815,"down",1.25061884661243,125.061884661243,"FALSE","normal",0.322642163693377,2.13652417056233,0.322642163693377,2.13652417056233,"null","USA300HOU_0754|nrdI|ribonucleotide reductase stimulatory protein (EC:1.17.4.1), ","USA300HOU_0754|nrdI,|(RefSeq) ribonucleotide reductase stimulatory protein (EC:1.17.4.1), |UNKNOWN","SAR0784"
"672","QV15_03620",16621.1046515889,0.280483832857218,0.102224711845087,2.7437967571116,0.00607331267269229,0.013882620612425,"down",1.21460215404192,121.460215404192,"FALSE","normal",0.280483832857218,1.85752854468175,0.322982762911236,2.31642436294176,"R61E","USA300HOU_0755|rir1|ribonucleotide-diphosphate reductase subunit alpha (EC:1.17.4.1), ","USA300HOU_0755|nrdE,|(RefSeq) ribonucleotide-diphosphate reductase subunit alpha (EC:1.17.4.1), |sax00230 Purine metabolism; sax00240 Pyrimidine metabolism; sax01100 Metabolic pathways;","SAR0785"
"673","QV15_03625",13445.7852960574,0.237349067499984,0.111001556270444,2.13824990815181,0.0324964657131345,0.0614242286461356,"down",1.17882459599492,117.882459599492,"FALSE","normal",0.237349067499984,1.21166028860173,0.299089592863496,1.73370263114276,"R61E","USA300HOU_0756|nrdF|ribonucleotide-diphosphate reductase subunit beta (EC:1.17.4.1), ","USA300HOU_0756|nrdF,|(RefSeq) ribonucleotide-diphosphate reductase subunit beta (EC:1.17.4.1), |sax00230 Purine metabolism; sax00240 Pyrimidine metabolism; sax01100 Metabolic pathways;","SAR0786"
"674","QV15_03635",1008.45407944148,-0.74279227666823,0.0902882276157746,-8.22690063015982,1.92119709573014e-16,1.29693279267601e-15,"up",0.597581637736819,59.7581637736819,"FALSE","normal",-0.74279227666823,14.8870825285622,-0.74279227666823,14.8870825285622,"null","USA300HOU_0759|sstA|iron (Fe+3) ABC transporter membrane protein, ","USA300HOU_0759|CDS|(RefSeq) iron (Fe+3) ABC transporter membrane protein, |sax02010 ABC transporters;","SAR0787"
"675","QV15_03640",903.627684292319,-0.808614380520536,0.107558414899261,-7.51790904763593,5.56591989645218e-14,3.44424424068553e-13,"up",0.570929937635638,57.0929937635638,"FALSE","normal",-0.808614380520536,12.4629060591287,-0.808614380520536,12.4629060591287,"null","USA300HOU_0760|sstB|iron (Fe+3) ABC transporter membrane protein, ","USA300HOU_0760|CDS|(RefSeq) iron (Fe+3) ABC transporter membrane protein, |sax02010 ABC transporters;","SAR0788"
"676","QV15_03645",1246.93435101737,-0.706846752479498,0.113814015404368,-6.21054226026691,5.28020736165841e-10,2.7014289238091e-09,"up",0.612657740892414,61.2657740892414,"FALSE","normal",-0.706846752479498,8.56840645451885,-0.706846752479498,8.56840645451885,"null","USA300HOU_0761|sstC|iron (Fe+3) ABC transporter ATP-binding protein, ","USA300HOU_0761|CDS|(RefSeq) iron (Fe+3) ABC transporter ATP-binding protein, |sax02010 ABC transporters;","SAR0789"
"677","QV15_03650",4486.43741072419,-0.715594801381357,0.0664157441298905,-10.774475401222,4.54364766430491e-27,4.37368158501054e-26,"up",0.608954017529319,60.8954017529319,"FALSE","normal",-0.715594801381357,25.3591528378751,-0.715594801381357,25.3591528378751,"null","USA300HOU_0762|sstD|iron (Fe+3) ABC transporter binding protein, ","USA300HOU_0762|CDS|(RefSeq) iron (Fe+3) ABC transporter binding protein, |sax02010 ABC transporters;","SAR0790"
"678","QV15_03655",1961.70607347615,-0.272608614306377,0.094675954097992,-2.87938597401638,0.00398450354919574,0.00950066488473371,"up",0.827821363529373,82.7821363529373,"FALSE","normal",-0.272608614306377,2.02224600043044,-0.285787688777278,2.19367253533939,"G129D","USA300HOU_0763|SAR0791|hypothetical protein, ","USA300HOU_0763|CDS|(RefSeq) hypothetical protein, |UNKNOWN","SAR0791"
"679","QV15_03660",3123.51349819471,-0.400091297855516,0.103406710360012,-3.86910381794945,0.000109236124983863,0.00033050604055071,"up",0.757810325339746,75.7810325339746,"FALSE","normal",-0.400091297855516,3.48082059864773,-0.400293016766054,3.45004024021807,"G129D","USA300HOU_0764|murB|UDP-N-acetylenolpyruvoylglucosamine reductase (EC:1.1.1.158), ","USA300HOU_0764|murB,|(RefSeq) UDP-N-acetylenolpyruvoylglucosamine reductase (EC:1.1.1.158), |sax00520 Amino sugar and nucleotide sugar metabolism; sax00550 Peptidoglycan biosynthesis; sax01100 Metabolic pathways;","SAR0792"
"680","QV15_03665",510.088198007097,-0.62878313082407,0.144030644583832,-4.36562047362144,1.26762412203332e-05,4.27309350605006e-05,"up",0.646721675299624,64.6721675299624,"FALSE","normal",-0.62878313082407,4.36925760362155,-0.641569685380683,4.48939477588325,"G129D","USA300HOU_0766|SAR0793|hypothetical protein, ","USA300HOU_0766|CDS|(RefSeq) hypothetical protein, |UNKNOWN","SAR0793"
"681","QV15_03670",1140.5740884772,-0.265250850151462,0.0909089262727424,-2.91776463573735,0.00352550349473668,0.00849979924194863,"up",0.83205404784088,83.205404784088,"FALSE","normal",-0.265250850151462,2.07059133183201,-0.323635776855882,2.94084711290113,"G129D","USA300HOU_0767|SAR0794|hypothetical protein, ","USA300HOU_0767|CDS|(RefSeq) hypothetical protein, |UNKNOWN","SAR0794"
"682","QV15_03675",2398.09459442698,-0.295104490367685,0.0685135136482839,-4.30724501859023,1.65300473704637e-05,5.53628777265916e-05,"up",0.815013301130491,81.5013301130491,"FALSE","normal",-0.295104490367685,4.25678134361818,-0.295104490367685,4.25678134361818,"null","USA300HOU_0768|SAR0795|hypothetical protein, ","USA300HOU_0768|CDS|(RefSeq) hypothetical protein, |UNKNOWN","SAR0795"
"683","QV15_03680",3173.7799720541,-0.119564060434027,0.0787247321960904,-1.51876109449585,0.128822642141732,0.202915179955371,"up",0.920465745999845,92.0465745999845,"FALSE","normal",-0.119564060434027,0.692685462457764,-0.185911522830893,1.41670872376206,"G129D","USA300HOU_0769|SAR0796|glycerate kinase (EC:2.7.1.31), ","USA300HOU_0769|CDS|(RefSeq) glycerate kinase (EC:2.7.1.31), |sax00260 Glycine; serine and threonine metabolism; sax00561 Glycerolipid metabolism; sax00630 Glyoxylate and dicarboxylate metabolism; sax01100 Metabolic pathways; sax01110 Biosynthesis of secondary metabolites; sax01130 Biosynthesis of antibiotics;","SAR0796"
"684","QV15_03685",5592.95464184252,-0.219486360786894,0.0494827440186172,-4.43561417500039,9.18101551554286e-06,3.16045818872793e-05,"up",0.858871163826287,85.8871163826287,"FALSE","normal",-0.219486360786894,4.50024995079575,-0.219486360786894,4.50024995079575,"null","USA300HOU_0770|pepT|peptidase T (EC:3.4.11.14), ","USA300HOU_0770|pepT,|(RefSeq) peptidase T (EC:3.4.11.14), |UNKNOWN","SAR0797"
"685","QV15_03690",1049.05490896031,-0.288445225466661,0.0914979623116266,-3.15247704079207,0.00161891552156289,0.00412910838129729,"up",0.81878397658207,81.878397658207,"FALSE","normal",-0.288445225466661,2.38414371756569,-0.288445225466661,2.38414371756569,"null","USA300HOU_0771|SAR0798|hypothetical protein, ","USA300HOU_0771|CDS|(RefSeq) hypothetical protein, |UNKNOWN","SAR0798"
"686","QV15_03695",1155.94653292981,-0.221652047184208,0.100610671477892,-2.20306697021611,0.0275900287854768,0.0530373408383536,"up",0.857582845679834,85.7582845679834,"FALSE","normal",-0.221652047184208,1.27541825851316,-0.221652047184208,1.27541825851316,"null","USA300HOU_0772|SAR0799|hypothetical protein, ","USA300HOU_0772|CDS|(RefSeq) hypothetical protein, |UNKNOWN","SAR0799"
"687","QV15_03700",4801.55456826738,-0.154340544538419,0.0815464159316975,-1.89267109749733,0.0584016223193812,0.102006597048435,"up",0.898543002758906,89.8543002758906,"FALSE","normal",-0.154340544538419,0.991371740305881,-0.154340544538419,0.991371740305881,"null","USA300HOU_0773|SAR0800|diguanylate cyclase (EC:4.6.1.-), ","USA300HOU_0773|CDS|(RefSeq) diguanylate cyclase (EC:4.6.1.-), |UNKNOWN","SAR0800"
"688","QV15_03705",2000.83439245415,0.101835776355839,0.0781159473310836,1.30364899658993,0.192353286779741,0.282763683450536,"down",1.07313812288758,107.313812288758,"FALSE","normal",0.101835776355839,0.548576369591646,0.134018695316248,0.836380381574608,"G129D","USA300HOU_0774|SAR0801|hypothetical protein, ","USA300HOU_0774|CDS|(RefSeq) hypothetical protein, |UNKNOWN","SAR0801"
"689","QV15_03710",1050.8191184698,-0.0721277988850737,0.10699963985325,-0.674093847268989,0.500251650941991,0.606415130969326,"up",0.951234009021726,95.1234009021726,"FALSE","normal",-0.0721277988850737,0.217229970940479,-0.148595416585386,0.558965491546315,"R61E","USA300HOU_0775|SAR0802|hypothetical protein, ","USA300HOU_0775|CDS|(RefSeq) hypothetical protein, |UNKNOWN","SAR0802"
"690","QV15_03715",5624.30542901539,-0.259553022662737,0.0916914649298288,-2.83072173469332,0.00464431070017184,0.0108450705388559,"up",0.835346687354188,83.5346687354188,"FALSE","normal",-0.259553022662737,1.96476761888849,-0.282521214233187,2.27704321542655,"G129D","USA300HOU_0776|SAR0803|hypothetical protein, ","USA300HOU_0776|CDS|(RefSeq) hypothetical protein, |UNKNOWN","SAR0803"
"691","QV15_03720",219.424608458986,-0.137646383105122,0.173142098551893,-0.794990844262334,0.426618828045342,0.537200743260583,"up",0.90900089303937,90.9000893039371,"FALSE","normal",-0.137646383105122,0.269863395121441,0.630110594173871,3.05603666960646,"R61H","USA300HOU_0777|SAR0804|superfamily II D/Rhelicase ComFA, ","USA300HOU_0777|CDS|(RefSeq) superfamily II DNA/RNA helicase ComFA, |UNKNOWN","SAR0804"
"692","QV15_03725",120.037120869654,0.300310777258396,0.214282871700578,1.40146888491408,0.161073905762186,0.2439575064545,"down",1.23140964812262,123.140964812262,"FALSE","peaked",0.300310777258396,0.612685814314933,1.00097706349883,5.08497010580525,"R61H","USA300HOU_0778|SAR0805|superfamily II D/Rhelicase ComFC, ","USA300HOU_0778|CDS|(RefSeq) superfamily II DNA/RNA helicase ComFC, |UNKNOWN","SAR0805"
"693","QV15_03730",20852.3115537925,4.2271722642207,0.0641592136615148,65.8856619802423,0,0,"down",18.7286144101573,1872.86144101573,"TRUE","normal",4.2271722642207,Inf,4.2271722642207,Inf,"null","USA300HOU_0779|SAR0806|ribosome-associated inhibitor protein Y, ","USA300HOU_0779|CDS|(RefSeq) ribosome-associated inhibitor protein Y, |UNKNOWN","SAR0806"
"694","QV15_03735",21237.8111589339,0.535787283317076,0.0784568788282136,6.8290670151462,8.54686446244119e-12,4.80807375278888e-11,"down",1.44973306272288,144.973306272288,"FALSE","normal",0.535787283317076,10.3180288791535,0.535787283317076,10.3180288791535,"null","USA300HOU_0780|secA|preprotein translocase subunit SecA, ","USA300HOU_0780|secA1,|(RefSeq) preprotein translocase subunit SecA, |sax03060 Protein export; sax03070 Bacterial secretion system;","SAR0807"
"695","QV15_03740",17.6629438726335,0.990007218724181,0.54186026394597,1.82705262702728,0.067691857036512,0.115820366318561,"down",1.98619492905025,198.619492905025,"FALSE","normal",0.990007218724181,0.936215065806735,0.990007218724181,0.936215065806735,"null","USA300HOU_0781|not found|hypothetical protein, ","USA300HOU_0781|CDS|(RefSeq) hypothetical protein, |UNKNOWN","not found"
